fid,radio_type,lon,lat
2810,GSM,30.03730774,-1.476974487
2811,GSM,30.0743866,-1.579971313
2812,GSM,30.32157898,-1.301193237
2813,GSM,30.36277771,-1.364364624
2814,GSM,30.07026672,-1.579971313
2815,GSM,30.36003113,-1.364364624
2816,GSM,29.246979,-1.680222
2817,GSM,29.4165802,-2.04826355
2818,GSM,30.323868,-1.301193
2819,GSM,30.24879456,-2.207565308
2820,GSM,29.73930359,-2.592086792
2821,GSM,29.73930359,-2.596206665
2822,GSM,30.43281555,-1.968612671
2823,GSM,29.73106384,-2.597579956
2824,GSM,30.399857,-1.861496
2825,GSM,30.393677,-1.780472
2826,GSM,29.415207,-2.046204
2827,GSM,30.01670837,-1.926040649
2828,GSM,30.41633606,-1.956253052
2829,GSM,30.39299,-1.774979
2830,GSM,29.7379303,-2.592086792
2831,GSM,30.508347,-1.910019
2832,GSM,30.4259491,-1.95350647
2833,GSM,29.69947815,-1.452255249
2834,GSM,30.30647278,-2.085342407
2835,GSM,30.069874,-1.973517
2836,GSM,29.74823,-1.446762
2837,GSM,29.749603,-1.419983
2838,GSM,29.92607117,-1.787338257
2839,GSM,29.78050232,-1.641769409
2840,GSM,30.04966736,-1.979598999
2841,GSM,30.59074402,-2.276229858
2842,GSM,29.832001,-1.422043
2843,GSM,30.554352,-2.098389
2844,GSM,30.10322571,-1.969985962
2845,GSM,29.77088928,-1.630783081
2846,GSM,29.75578308,-1.38633728
2847,GSM,30.305557,-2.088547
2848,GSM,30.029755,-1.934624
2849,GSM,29.641113,-1.505814
2850,GSM,29.621201,-1.47789
2851,GSM,29.74342346,-2.618179321
2852,GSM,29.48387146,-2.633285522
2853,GSM,29.665833,-1.530533
2854,GSM,29.63768005,-2.513809204
2855,GSM,29.633102,-1.505814
2856,GSM,29.73655701,-2.609939575
2857,GSM,29.74754333,-2.597579956
2858,GSM,29.64042664,-1.509933472
2859,GSM,30.32707214,-1.301193237
2860,GSM,29.47013855,-2.631912231
2861,GSM,30.548172,-2.270736694
2862,GSM,29.69673157,-2.556381226
2863,GSM,29.66651917,-2.791213989
2864,GSM,29.740219,-2.617722
2865,GSM,30.30784607,-2.083969116
2866,GSM,29.558716,-1.509247
2867,GSM,29.65278625,-2.524795532
2868,GSM,29.75028992,-2.590713501
2869,GSM,29.244526,-1.687088
2870,GSM,29.97139,-1.780668
2871,GSM,29.26277161,-1.69670105
2872,GSM,29.33830261,-1.693954468
2873,GSM,29.259132,-1.687213
2874,GSM,29.96040344,-1.847763062
2875,GSM,29.25041199,-1.667861938
2876,GSM,29.241898,-1.688187
2877,GSM,29.25727844,-1.702194214
2878,GSM,29.261398,-1.692924
2879,GSM,29.28611755,-1.688461304
2880,GSM,29.83680725,-1.417922974
2881,GSM,29.98924255,-1.676101685
2882,GSM,30.30784607,-2.083969116
2883,GSM,30.24498,-2.20604
2884,GSM,30.081711,-2.14119
2885,GSM,29.76951599,-2.354507446
2886,GSM,29.811401,-2.055817
2887,GSM,29.51408386,-1.599197388
2888,GSM,29.42481995,-1.618423462
2889,GSM,30.24604797,-1.998825073
2890,GSM,30.24842,-2.19995
2891,GSM,29.240113,-1.736527
2892,GSM,29.6912384,-2.07572937
2893,GSM,29.816208,-2.056503
2894,GSM,29.40834045,-1.640396118
2895,GSM,29.726944,-2.099075
2896,GSM,29.6912384,-2.07572937
2897,GSM,29.50309753,-1.776351929
2898,GSM,30.293656,-2.11174
2899,GSM,29.182434,-1.814804
2900,GSM,29.55116272,-1.761245728
2901,GSM,30.31196594,-1.912307739
2902,GSM,29.293671,-1.868362
2903,GSM,29.9672699,-1.854629517
2904,GSM,30.44517517,-1.917800903
2905,GSM,30.29273987,-1.894454956
2906,GSM,30.23231506,-1.965866089
2907,GSM,30.32157898,-1.932907104
2908,GSM,29.166641,-1.795578
2909,GSM,29.3712616,-1.65687561
2910,GSM,29.54429626,-1.746139526
2911,GSM,30.3188324,-1.928787231
2912,GSM,29.54017639,-1.742019653
2913,GSM,30.440598,-1.936111
2914,GSM,29.01008606,-2.60307312
2915,GSM,30.51933289,-1.950759888
2916,GSM,30.84068298,-2.182846069
2917,GSM,30.073013,-1.929474
2918,GSM,30.85716248,-2.099075317
2919,GSM,30.056534,-1.921921
2920,GSM,30.06340027,-1.928787231
2921,GSM,30.0743866,-1.912307739
2922,GSM,30.84068298,-2.174606323
2923,GSM,30.03868103,-1.941146851
2924,GSM,30.506973,-1.895828
2925,GSM,30.072498,-1.928787
2926,GSM,30.059052,-1.930161
2927,GSM,30.0579071,-1.930160522
2928,GSM,30.04692078,-1.92741394
2929,GSM,30.66764832,-2.274856567
2930,GSM,30.51933289,-1.950759888
2931,GSM,30.069221,-1.929304
2932,GSM,30.15129089,-1.976852417
2933,GSM,30.07164001,-1.945266724
2934,GSM,30.06340027,-1.935653687
2935,GSM,30.15129089,-1.976852417
2936,GSM,30.50697327,-1.894454956
2937,GSM,30.50697327,-1.894454956
2938,GSM,30.30784607,-2.083969116
2939,GSM,30.09223938,-1.969985962
2940,GSM,30.09635925,-1.991958618
2941,GSM,30.08125305,-1.960372925
2942,GSM,30.12794495,-1.949386597
2943,GSM,30.06202698,-1.928787231
2944,GSM,30.30784607,-2.083969116
2945,GSM,30.06477356,-1.879348755
2946,GSM,30.0894928,-1.969985962
2947,GSM,30.07575989,-1.934280396
2948,GSM,30.04829407,-1.932907104
2949,GSM,30.0579071,-1.945266724
2950,GSM,30.06065369,-1.942520142
2951,GSM,30.1348114,-1.965866089
2952,GSM,30.05104065,-1.926040649
2953,GSM,30.05241394,-1.956253052
2954,GSM,30.12107849,-1.96723938
2955,GSM,30.10322571,-2.000198364
2956,GSM,30.0592804,-1.941146851
2957,GSM,30.04417419,-1.937026978
2958,GSM,30.06477356,-1.879348755
2959,GSM,30.05241394,-1.952133179
2960,GSM,30.07301331,-1.952133179
2961,GSM,30.12657166,-1.948013306
2962,GSM,30.08674622,-1.950759888
2963,GSM,30.04692078,-1.932907104
2964,GSM,30.03868103,-1.938400269
2965,GSM,30.084915,-1.968613
2966,GSM,30.07576,-1.965179
2967,GSM,30.074158,-1.953049
2968,GSM,30.083084,-1.964035
2969,GSM,30.076447,-1.928787
2970,GSM,30.055161,-1.930847
2971,GSM,30.088806,-1.967239
2972,GSM,30.08537292,-1.96723938
2973,GSM,30.07026672,-1.924667358
2974,GSM,30.10597229,-1.979598999
2975,GSM,30.08812,-1.971359
2976,GSM,30.084686,-1.959686
2977,GSM,30.08537292,-1.965866089
2978,GSM,30.062714,-1.930847
2979,GSM,30.06477356,-1.963119507
2980,GSM,30.10185242,-1.948013306
2981,GSM,30.056534,-1.930847
2982,GSM,30.05722,-1.928787
2983,GSM,30.15953064,-1.964492798
2984,GSM,30.03868103,-1.483840942
2985,GSM,30.118364,-1.961499
2986,GSM,30.125198,-1.953506
2987,GSM,30.18974304,-1.998825073
2988,GSM,30.03593445,-1.476974487
2989,GSM,29.92881775,-1.787338257
2990,GSM,30.12519836,-1.722793579
2991,GSM,30.05241394,-1.916427612
2992,GSM,29.92744446,-1.781845093
2993,GSM,30.18424988,-1.987838745
2994,GSM,30.18974304,-1.985092163
2995,GSM,30.18287659,-1.979598999
2996,GSM,30.19111633,-1.996078491
2997,GSM,30.11283875,-1.958999634
2998,GSM,30.149231,-1.95694
2999,GSM,30.1966095,-1.993331909
3000,GSM,30.22819519,-1.974105835
3001,GSM,30.18699646,-1.987838745
3002,GSM,29.92744446,-1.77772522
3003,GSM,30.24330139,-2.21031189
3004,GSM,29.26002502,-1.704940796
3005,GSM,30.24330139,-2.21031189
3006,GSM,30.325012,-1.29364
3007,GSM,30.38200378,-1.380844116
3008,GSM,29.41520691,-1.566238403
3009,GSM,29.26139832,-1.702194214
3010,GSM,29.08973694,-2.342147827
3011,GSM,29.35203552,-2.070236206
3012,GSM,29.4934845,-1.618423462
3013,GSM,29.7379303,-2.590713501
3014,GSM,30.30784607,-2.083969116
3015,GSM,29.4165802,-2.04826355
3016,GSM,29.08836365,-2.343521118
3017,GSM,30.38475037,-1.618423462
3018,GSM,30.45478821,-1.865615845
3019,GSM,29.74479675,-2.60307312
3020,GSM,29.499664,-2.505569
3021,GSM,30.06477356,-1.879348755
3022,GSM,30.40260315,-1.943893433
3023,GSM,30.1966095,-1.993331909
3024,GSM,29.73930359,-2.614059448
3025,GSM,29.482498,-2.508316
3026,GSM,29.74891663,-2.58934021
3027,GSM,29.08561707,-2.3462677
3028,GSM,29.5085907,-2.502822876
3029,GSM,29.73518372,-2.605819702
3030,GSM,29.72007751,-2.623672485
3031,GSM,30.38475037,-1.618423462
3032,GSM,30.406723,-1.690292
3033,GSM,30.38475037,-1.618423462
3034,GSM,29.73518372,-2.590713501
3035,GSM,29.83680725,-1.665115356
3036,GSM,28.88923645,-2.491836548
3037,GSM,29.52919006,-1.581344604
3038,GSM,30.1966095,-1.993331909
3039,GSM,28.88855,-2.491837
3040,GSM,28.88923645,-2.491836548
3041,GSM,29.626236,-1.523666
3042,GSM,29.79560852,-2.217178345
3043,GSM,29.77775574,-2.328414917
3044,GSM,29.616394,-1.503067
3045,GSM,29.82170105,-1.644515991
3046,GSM,30.02494812,-1.930160522
3047,GSM,30.080566,-1.934624
3048,GSM,30.0894928,-1.945266724
3049,GSM,28.889236,-2.49115
3050,GSM,30.094299,-1.926041
3051,GSM,28.88923645,-2.491836548
3052,GSM,30.09910583,-1.92741394
3053,GSM,30.02494812,-1.930160522
3054,GSM,30.118332,-1.943207
3055,GSM,30.059967,-1.94252
3056,GSM,30.058823,-1.9384
3057,GSM,30.09086609,-1.952133179
3058,GSM,30.07987976,-1.964492798
3059,GSM,30.105057,-1.980057
3060,GSM,28.88923645,-2.491836548
3061,GSM,29.503098,-1.63147
3062,GSM,30.0579071,-1.938400269
3063,GSM,30.073013,-1.93428
3064,GSM,30.074387,-1.930847
3065,GSM,30.04966736,-1.98097229
3066,GSM,30.0592804,-1.950759888
3067,GSM,29.5388031,-1.744766235
3068,GSM,30.06889343,-1.93977356
3069,GSM,30.105286,-1.980286
3070,GSM,30.160901,-1.768113
3071,GSM,30.057907,-1.937714
3072,GSM,29.51408386,-1.599197388
3073,GSM,30.068207,-1.94458
3074,GSM,30.74180603,-2.289962769
3075,GSM,30.553665,-2.240524
3076,GSM,29.75166321,-2.100448608
3077,GSM,30.51795959,-1.946640015
3078,GSM,29.83131409,-1.496200562
3079,GSM,29.79148865,-1.567611694
3080,GSM,29.66377258,-1.529159546
3081,GSM,29.3561554,-2.07572937
3082,GSM,29.351578,-2.077103
3083,GSM,29.696732,-1.526413
3084,GSM,30.085373,-2.105942
3085,GSM,30.83106995,-2.331161499
3086,GSM,30.50285339,-1.910934448
3087,GSM,30.75004578,-2.294082642
3088,GSM,30.08399963,-2.082595825
3089,GSM,29.94941711,-1.829910278
3090,GSM,30.81321716,-2.228164673
3091,GSM,29.323881,-1.990586
3092,GSM,30.77201843,-2.300949097
3093,GSM,28.917389,-2.486343
3094,GSM,29.90409851,-1.698074341
3095,GSM,30.100822,-1.975136
3096,GSM,29.747086,-1.413803
3097,GSM,29.836121,-1.41758
3098,GSM,30.61683655,-2.272109985
3099,GSM,29.730606,-1.419754
3100,GSM,29.69902,-1.522293
3101,GSM,30.105286,-1.974792
3102,GSM,29.699936,-1.446762
3103,GSM,29.73587,-1.582031
3104,GSM,30.30098,-2.097244
3105,GSM,30.548172,-2.270736694
3106,GSM,29.66651917,-2.791213989
3107,GSM,30.32569885,-1.280593872
3108,GSM,29.73655701,-2.609939575
3109,GSM,30.32707214,-1.301193237
3110,GSM,29.738846,-2.612686
3111,GSM,29.50309753,-1.6431427
3112,GSM,29.74754333,-2.597579956
3113,GSM,29.63905334,-1.508560181
3114,GSM,29.647293,-1.542206
3115,GSM,30.57563782,-2.164993286
3116,GSM,29.645096,-1.50444
3117,GSM,29.48524475,-2.637405396
3118,GSM,29.64798,-1.537399
3119,GSM,29.73793,-2.610397
3120,GSM,30.548172,-2.270736694
3121,GSM,29.66651917,-2.791213989
3122,GSM,29.99198914,-1.891708374
3123,GSM,29.94392395,-1.809310913
3124,GSM,29.266548,-1.723137
3125,GSM,29.97001648,-1.864242554
3126,GSM,29.88075256,-2.015304565
3127,GSM,29.25041199,-1.68296814
3128,GSM,29.63768005,-1.986465454
3129,GSM,29.29573059,-1.692581177
3130,GSM,29.237022,-1.692581
3131,GSM,29.96315002,-1.850509644
3132,GSM,29.63768005,-1.986465454
3133,GSM,29.24629211,-1.681594849
3134,GSM,29.42070007,-1.630783081
3135,GSM,29.75166321,-2.085342407
3136,GSM,29.42344666,-1.618423462
3137,GSM,29.44404602,-1.612930298
3138,GSM,29.98924255,-1.887588501
3139,GSM,29.75578308,-2.078475952
3140,GSM,30.30784607,-2.083969116
3141,GSM,29.842987,-2.040024
3142,GSM,29.40834045,-1.640396118
3143,GSM,30.22956848,-1.963119507
3144,GSM,29.381562,-2.010727
3145,GSM,29.2943573,-1.691207886
3146,GSM,30.30784607,-2.083969116
3147,GSM,29.158402,-2.210312
3148,GSM,30.30235291,-2.083969116
3149,GSM,30.30407,-2.092209
3150,GSM,29.5539093,-1.768112183
3151,GSM,30.46577454,-1.891708374
3152,GSM,30.21995544,-1.98097229
3153,GSM,30.188325,-1.974199
3154,GSM,29.80659485,-1.660995483
3155,GSM,30.22544861,-1.978225708
3156,GSM,29.00733948,-2.594833374
3157,GSM,29.50447083,-1.774978638
3158,GSM,30.46577454,-1.891708374
3159,GSM,29.01145935,-2.597579956
3160,GSM,30.32569885,-1.938400269
3161,GSM,29.285431,-1.877289
3162,GSM,29.00184631,-2.618179321
3163,GSM,30.30647278,-2.086715698
3164,GSM,30.040329,-1.940048
3165,GSM,30.091782,-1.910934
3166,GSM,30.0428009,-1.941146851
3167,GSM,30.50697327,-1.902694702
3168,GSM,30.807724,-2.239151001
3169,GSM,30.82420349,-2.213058472
3170,GSM,30.06065369,-1.934280396
3171,GSM,30.04417419,-1.935653687
3172,GSM,29.989243,-1.884155
3173,GSM,30.04829407,-1.917800903
3174,GSM,30.76515198,-2.295455933
3175,GSM,30.11146545,-1.89994812
3176,GSM,29.43855286,-1.61567688
3177,GSM,30.50697327,-1.894454956
3178,GSM,30.30784607,-2.083969116
3179,GSM,30.50697327,-1.894454956
3180,GSM,30.07301331,-1.932907104
3181,GSM,30.30784607,-2.083969116
3182,GSM,30.1348114,-1.949386597
3183,GSM,30.30647278,-2.086715698
3184,GSM,30.06340027,-1.928787231
3185,GSM,30.05104065,-1.935653687
3186,GSM,30.06477356,-1.879348755
3187,GSM,30.10734558,-2.004318237
3188,GSM,28.91120911,-2.479476929
3189,GSM,30.09223938,-1.969985962
3190,GSM,30.15129089,-1.976852417
3191,GSM,30.10047913,-1.990585327
3192,GSM,30.10322571,-1.983718872
3193,GSM,30.08811951,-1.943893433
3194,GSM,30.104599,-1.982345581
3195,GSM,30.30784607,-2.083969116
3196,GSM,30.10047913,-1.978225708
3197,GSM,30.50422668,-1.910934448
3198,GSM,30.09773254,-1.968612671
3199,GSM,30.06614685,-1.946640015
3200,GSM,30.05241394,-1.945266724
3201,GSM,30.12657166,-1.948013306
3202,GSM,30.11009216,-2.007064819
3203,GSM,30.06340027,-1.943893433
3204,GSM,30.06202698,-1.943893433
3205,GSM,30.04417419,-1.930160522
3206,GSM,30.04417419,-1.93977356
3207,GSM,30.04417419,-1.937026978
3208,GSM,30.12245178,-1.946640015
3209,GSM,30.06202698,-1.928787231
3210,GSM,30.0428009,-1.928787231
3211,GSM,30.06065369,-1.942520142
3212,GSM,30.07301331,-1.950759888
3213,GSM,30.0743866,-1.954879761
3214,GSM,30.07575989,-1.964492798
3215,GSM,30.0579071,-1.943893433
3216,GSM,30.0428009,-1.928787231
3217,GSM,30.10185242,-1.952133179
3218,GSM,30.07576,-1.928787
3219,GSM,30.0737,-1.952133
3220,GSM,30.06752014,-1.949386597
3221,GSM,30.081253,-1.969643
3222,GSM,30.06134,-1.945267
3223,GSM,30.082626,-1.961472
3224,GSM,30.06340027,-1.928787231
3225,GSM,30.094594,-1.946738
3226,GSM,30.10597229,-1.979598999
3227,GSM,30.0592804,-1.945266724
3228,GSM,30.06340027,-1.928787231
3229,GSM,30.082626,-1.975479
3230,GSM,30.06958,-1.95282
3231,GSM,30.109177,-1.957779
3232,GSM,30.118049,-1.959677
3233,GSM,30.06477356,-1.879348755
3234,GSM,30.193405,-1.98967
3235,GSM,30.07301331,-1.589584351
3236,GSM,30.34217834,-1.95350647
3237,GSM,30.06752014,-1.577224731
3238,GSM,29.980545,-1.87294
3239,GSM,30.34217834,-1.95350647
3240,GSM,30.34217834,-1.95350647
3241,GSM,30.13069153,-1.784591675
3242,GSM,30.0894928,-1.96723938
3243,GSM,30.0743866,-1.600570679
3244,GSM,29.25590515,-1.688461304
3245,GSM,29.26139832,-1.702194214
3246,GSM,30.322952,-1.297989
3247,GSM,30.03593445,-1.476974487
3248,GSM,30.25016785,-2.207565308
3249,GSM,29.49211121,-1.595077515
3250,GSM,30.03730774,-1.476974487
3251,GSM,29.25315857,-1.680221558
3252,GSM,30.03730774,-1.476974487
3253,GSM,29.18861389,-1.784591675
3254,GSM,30.03730774,-1.476974487
3255,GSM,29.509964,-1.649323
3256,GSM,30.3943634,-1.43989563
3257,GSM,29.26139832,-1.702194214
3258,GSM,29.38774109,-1.644515991
3259,GSM,29.51683,-2.524796
3260,GSM,29.524612,-2.072983
3261,GSM,30.258751,-1.367798
3262,GSM,29.25178528,-1.674728394
3263,GSM,29.25453186,-1.68296814
3264,GSM,30.18836975,-1.985092163
3265,GSM,29.75990295,-1.604690552
3266,GSM,30.03593445,-1.476974487
3267,GSM,29.94941711,-1.829910278
3268,GSM,29.08973694,-2.342147827
3269,GSM,30.47676086,-1.845016479
3270,GSM,29.73655701,-2.600326538
3271,GSM,30.44380188,-1.905441284
3272,GSM,30.43556213,-1.952133179
3273,GSM,29.73381042,-2.60307312
3274,GSM,30.43556213,-1.950759888
3275,GSM,29.72831726,-2.600326538
3276,GSM,29.08836365,-2.343521118
3277,GSM,29.25315857,-2.195205688
3278,GSM,29.7379303,-2.612686157
3279,GSM,30.30784607,-2.083969116
3280,GSM,29.48249817,-2.502822876
3281,GSM,30.395737,-1.777725
3282,GSM,30.38063049,-1.766738892
3283,GSM,30.43968201,-1.91368103
3284,GSM,29.49211121,-2.504196167
3285,GSM,29.49623108,-2.502822876
3286,GSM,29.628983,-1.49437
3287,GSM,29.644089,-1.499863
3288,GSM,29.08905,-2.36412
3289,GSM,29.950104,-1.831284
3290,GSM,29.729004,-1.578598
3291,GSM,29.602432,-1.511765
3292,GSM,29.560318,-1.425247
3293,GSM,29.55116272,-1.563491821
3294,GSM,29.57588196,-1.417922974
3295,GSM,29.85054016,-1.658248901
3296,GSM,29.81895447,-1.65687561
3297,GSM,28.87825012,-2.490463257
3298,GSM,30.4561615,-1.890335083
3299,GSM,29.626694,-1.503067
3300,GSM,29.502411,-1.626663
3301,GSM,29.661026,-1.497574
3302,GSM,30.08399963,-1.930160522
3303,GSM,30.09086609,-1.924667358
3304,GSM,30.066833,-1.945953
3305,GSM,30.13206482,-1.964492798
3306,GSM,30.12107849,-1.971359253
3307,GSM,30.06889343,-1.943893433
3308,GSM,30.10047913,-1.978225708
3309,GSM,30.08811951,-1.931533813
3310,GSM,30.0579071,-1.941146851
3311,GSM,30.12107849,-1.960372925
3312,GSM,30.08606,-1.93222
3313,GSM,30.06065369,-1.946640015
3314,GSM,30.09773254,-1.928787231
3315,GSM,30.09086609,-1.952133179
3316,GSM,30.10734558,-1.963119507
3317,GSM,30.06889343,-1.945266724
3318,GSM,30.09635925,-1.979598999
3319,GSM,30.057907,-1.939087
3320,GSM,30.12291,-1.970444
3321,GSM,30.06202698,-1.935653687
3322,GSM,29.24629211,-1.695327759
3323,GSM,29.5539093,-1.699447632
3324,GSM,30.106659,-1.981659
3325,GSM,30.0579071,-1.941146851
3326,GSM,30.06134,-1.935654
3327,GSM,29.24766541,-1.695327759
3328,GSM,30.06889343,-1.946640015
3329,GSM,29.52232361,-1.590957642
3330,GSM,30.09223938,-1.923294067
3331,GSM,29.25727844,-1.689834595
3332,GSM,30.06065369,-1.949386597
3333,GSM,30.06889343,-1.949386597
3334,GSM,30.13343811,-1.960372925
3335,GSM,30.11695862,-1.9947052
3336,GSM,30.50559998,-1.906814575
3337,GSM,30.49461365,-1.921920776
3338,GSM,30.51795959,-1.946640015
3339,GSM,29.69810486,-1.530532837
3340,GSM,30.08537292,-2.085342407
3341,GSM,29.25453186,-1.693954468
3342,GSM,30.46852112,-1.910934448
3343,GSM,29.08973694,-2.342147827
3344,GSM,30.75553894,-2.295455933
3345,GSM,30.5014801,-1.912307739
3346,GSM,30.5014801,-1.91368103
3347,GSM,28.91807556,-2.486343384
3348,GSM,29.47013855,-1.623916626
3349,GSM,29.83131409,-1.496200562
3350,GSM,30.42045593,-1.942520142
3351,GSM,30.82145691,-2.325668335
3352,GSM,29.89860535,-1.68296814
3353,GSM,29.25590515,-1.691207886
3354,GSM,30.40122986,-1.941146851
3355,GSM,28.91807556,-2.486343384
3356,GSM,30.40260315,-1.943893433
3357,GSM,29.922638,-1.991272
3358,GSM,30.49598694,-1.921920776
3359,GSM,30.50285339,-1.910934448
3360,GSM,29.50447083,-1.626663208
3361,GSM,30.50422668,-1.89994812
3362,GSM,30.50285339,-1.910934448
3363,GSM,29.739578,-2.617905
3364,GSM,30.328445,-1.280594
3365,GSM,29.954224,-1.82785
3366,GSM,29.66239929,-1.518173218
3367,GSM,29.7379303,-2.609939575
3368,GSM,29.56626892,-1.537399292
3369,GSM,29.618454,-1.475601
3370,GSM,29.651413,-1.509247
3371,GSM,29.648392,-1.515701
3372,GSM,29.7379303,-2.611312866
3373,GSM,29.50996399,-1.611557007
3374,GSM,29.98374939,-1.877975464
3375,GSM,29.737656,-2.611313
3376,GSM,29.74205017,-2.622299194
3377,GSM,29.48387146,-2.638778687
3378,GSM,29.74891663,-2.596206665
3379,GSM,30.00022888,-1.909561157
3380,GSM,29.24766541,-1.681594849
3381,GSM,29.62669373,-1.861495972
3382,GSM,29.260025,-1.702744
3383,GSM,29.254532,-1.686401
3384,GSM,29.260453,-1.68802
3385,GSM,29.25178528,-1.684341431
3386,GSM,29.238876,-1.690659
3387,GSM,29.31083679,-1.698074341
3388,GSM,29.95491028,-1.840896606
3389,GSM,29.62669373,-1.861495972
3390,GSM,29.26002502,-1.703567505
3391,GSM,29.68437195,-2.066116333
3392,GSM,30.103527,-1.628592
3393,GSM,29.258652,-1.701279
3394,GSM,29.965897,-1.978912
3395,GSM,29.49485779,-1.618423462
3396,GSM,29.755096,-2.079849
3397,GSM,29.74205,-2.128601
3398,GSM,29.75990295,-2.114181519
3399,GSM,30.28312683,-2.051010132
3400,GSM,29.761276,-2.1801
3401,GSM,29.95903015,-1.850509644
3402,GSM,30.241834,-2.213721
3403,GSM,29.7530365,-2.083969116
3404,GSM,29.747543,-2.104568
3405,GSM,30.243656,-2.194851
3406,GSM,29.4467926,-1.611557007
3407,GSM,29.51408386,-1.600570679
3408,GSM,30.46577454,-1.891708374
3409,GSM,29.372292,-2.063713
3410,GSM,30.28587341,-1.909561157
3411,GSM,30.213776,-1.956253
3412,GSM,29.63768005,-1.986465454
3413,GSM,29.01008606,-2.604446411
3414,GSM,29.01283264,-2.611312866
3415,GSM,29.256591,-1.741676
3416,GSM,29.5236969,-1.761245728
3417,GSM,30.19248962,-1.964492798
3418,GSM,30.291367,-2.107315
3419,GSM,30.42320251,-1.943893433
3420,GSM,29.2943573,-1.884841919
3421,GSM,29.28337097,-1.906814575
3422,GSM,29.186333,-2.09038
3423,GSM,30.555038,-2.092209
3424,GSM,30.6552887,-2.261123657
3425,GSM,30.04417419,-1.937026978
3426,GSM,30.04692078,-1.915054321
3427,GSM,30.041084,-1.939774
3428,GSM,30.51933289,-1.950759888
3429,GSM,30.10185242,-1.979598999
3430,GSM,30.50422668,-1.910934448
3431,GSM,30.30784607,-2.083969116
3432,GSM,29.3712616,-1.65687561
3433,GSM,30.50697327,-1.894454956
3434,GSM,30.10871887,-2.005691528
3435,GSM,30.07713318,-1.957626343
3436,GSM,30.10185242,-1.952133179
3437,GSM,30.06065369,-1.93977356
3438,GSM,30.04829407,-1.932907104
3439,GSM,30.06202698,-1.95350647
3440,GSM,30.04554749,-1.926040649
3441,GSM,30.06340027,-1.941146851
3442,GSM,30.10185242,-1.95350647
3443,GSM,30.04417419,-1.937026978
3444,GSM,30.10047913,-1.987838745
3445,GSM,30.04417419,-1.93977356
3446,GSM,30.06202698,-1.932907104
3447,GSM,30.04829407,-1.931533813
3448,GSM,30.02906799,-1.941146851
3449,GSM,30.04966736,-1.948013306
3450,GSM,30.02906799,-1.942520142
3451,GSM,30.10185242,-1.986465454
3452,GSM,30.06065369,-1.949386597
3453,GSM,30.04692078,-1.935653687
3454,GSM,30.062027,-1.945724
3455,GSM,30.06477356,-1.963119507
3456,GSM,30.084179,-1.960972
3457,GSM,30.06477356,-1.963119507
3458,GSM,30.079193,-1.964493
3459,GSM,30.095236,-1.946765
3460,GSM,30.08399963,-1.968612671
3461,GSM,30.07026672,-1.924667358
3462,GSM,30.10185242,-1.948013306
3463,GSM,30.073471,-1.956711
3464,GSM,30.07713318,-1.965866089
3465,GSM,30.083215,-1.960569
3466,GSM,30.045547,-1.937027
3467,GSM,30.078005,-1.957385
3468,GSM,30.13069153,-1.784591675
3469,GSM,30.143051,-1.954422
3470,GSM,30.126114,-1.953964
3471,GSM,30.17189026,-1.954879761
3472,GSM,30.12794495,-1.754379272
3473,GSM,30.03593445,-1.476974487
3474,GSM,29.97962952,-1.868362427
3475,GSM,29.93293762,-1.802444458
3476,GSM,30.23231506,-1.963119507
3477,GSM,30.1966095,-1.993331909
3478,GSM,30.07301331,-1.579971313
3479,GSM,30.17463684,-1.971359253
3480,GSM,30.21720886,-1.98097229
3481,GSM,30.12931824,-1.993331909
3482,GSM,30.11695862,-1.954879761
3483,GSM,30.325241,-1.298904
3484,GSM,30.39573669,-1.456375122
3485,GSM,29.25865173,-1.698074341
3486,GSM,29.43305969,-1.619796753
3487,GSM,29.44816589,-1.612930298
3488,GSM,29.25315857,-1.68296814
3489,GSM,29.42481995,-1.618423462
3490,GSM,29.41108704,-1.564865112
3491,GSM,29.41452,-2.045517
3492,GSM,29.48112488,-2.513809204
3493,GSM,30.30784607,-2.083969116
3494,GSM,30.3943634,-1.43989563
3495,GSM,30.38612366,-1.632156372
3496,GSM,30.38063049,-1.766738892
3497,GSM,29.12406921,-2.333908081
3498,GSM,29.74067688,-2.593460083
3499,GSM,30.40122986,-1.945266724
3500,GSM,29.9370575,-1.813430786
3501,GSM,30.51933289,-1.908187866
3502,GSM,29.74205017,-2.601699829
3503,GSM,30.43556213,-1.952133179
3504,GSM,29.73655701,-2.592086792
3505,GSM,29.73106384,-2.597579956
3506,GSM,30.34217834,-1.95350647
3507,GSM,29.9823761,-1.871109009
3508,GSM,30.55503845,-1.921920776
3509,GSM,29.73381042,-2.592086792
3510,GSM,29.97276306,-1.853256226
3511,GSM,30.53581238,-1.926040649
3512,GSM,29.75852966,-2.645645142
3513,GSM,28.884087,-2.493896
3514,GSM,29.566269,-1.427536
3515,GSM,29.65965271,-1.522293091
3516,GSM,29.12406921,-2.333908081
3517,GSM,29.56077576,-1.53465271
3518,GSM,29.63905334,-1.508560181
3519,GSM,28.88923645,-2.491836548
3520,GSM,28.883057,-2.49218
3521,GSM,29.650498,-1.493454
3522,GSM,29.77912903,-1.640396118
3523,GSM,29.557571,-1.427994
3524,GSM,30.09635925,-1.928787231
3525,GSM,30.0579071,-1.945266724
3526,GSM,30.0579071,-1.935653687
3527,GSM,30.055618,-1.939316
